"_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b3df0cccaf060f1a504","11-Nov-2021","Cash","125,222.00",0,"1,383,548.25"
"62695b3df0cccaf060f1a50f","12-Nov-2021","Cash",54.2,0,"1,831,963.07"
"62695b3df0cccaf060f1a538","14-Nov-2021","Cash","1,276,310.20",0,"1,276,327.16"
"62695b3df0cccaf060f1a53f","14-Nov-2021","Cash","11,994.10",0,"839,297.30"
"62695b3df0cccaf060f1a54b","14-Nov-2021","Cash",0,"47,361.19","94,722.38"
"62695b3df0cccaf060f1a553","14-Nov-2021","Cash",4.66,0,"94,274.69"
"62695b3df0cccaf060f1a56f","16-Nov-2021","Cash",0,"108,004.97","432,019.87"
"62695b3df0cccaf060f1a584","16-Nov-2021","Cash",0,"18,169.67",0
"62695b3df0cccaf060f1a58b","16-Nov-2021","Cash",366,0,"154,148.13"
"62695b3df0cccaf060f1a58e","16-Nov-2021","Cash",0,"22,837.73","114,188.63"
"62695b3df0cccaf060f1a5a8","17-Nov-2021","Cash",2.2,0,"120,001.80"
"62695b3df0cccaf060f1a5c6","18-Nov-2021","Cash",0,"50,739.42","101,478.84"
"62695b3df0cccaf060f1a5cc","18-Nov-2021","Cash",0,"7,104.61","42,627.66"
"62695b3df0cccaf060f1a5cd","18-Nov-2021","Cash",0,"10,656.92","31,970.75"
"62695b3df0cccaf060f1a5d9","19-Nov-2021","Cash","139,213.47",0,"139,220.64"
"62695b3df0cccaf060f1a5ed","20-Nov-2021","Cash",0,4,8
"62695b3df0cccaf060f1a5f9","20-Nov-2021","Cash",3.44,0,"1,059,629.11"
"62695b3df0cccaf060f1a613","22-Nov-2021","Cash","69,811.40",0,"69,811.40"
"62695b3df0cccaf060f1a615","22-Nov-2021","Cash","66,228.60",0,"156,930.00"
"62695b3df0cccaf060f1a617","22-Nov-2021","Cash","2,699.50",0,"128,243.50"
"62695b3df0cccaf060f1a62d","22-Nov-2021","Cash",360,0,"581,775.71"
"62695b3df0cccaf060f1a64e","24-Nov-2021","Cash",0,129,129
"62695b3df0cccaf060f1a653","24-Nov-2021","Cash",0,152.56,"1,373.00"
"62695b3df0cccaf060f1a658","24-Nov-2021","Cash",3,0,729.29
"62695b3df0cccaf060f1a66c","25-Nov-2021","Cash","3,634.30",0,"220,541.64"
"62695b3df0cccaf060f1a6a1","27-Nov-2021","Cash",0,188.33,564.97
"62695b3df0cccaf060f1a6b7","27-Nov-2021","Cash",305.04,0,"472,290.43"
"62695b3df0cccaf060f1a6ba","27-Nov-2021","Cash",0,"118,117.61","354,352.82"
"62695b3df0cccaf060f1a6c6","28-Nov-2021","Cash","64,671.30",0,"919,336.15"
"62695b3df0cccaf060f1a6ce","28-Nov-2021","Cash",0,"79,203.10","554,421.70"
"62695b3df0cccaf060f1a6da","28-Nov-2021","Cash",236,0,"945,249.04"
"62695b3df0cccaf060f1a6df","28-Nov-2021","Cash",0,"54,703.52","382,924.60"
"62695b3df0cccaf060f1a6ec","29-Nov-2021","Cash",0,"56,576.44","282,882.18"
"62695b3df0cccaf060f1a6f5","29-Nov-2021","Cash","1,168.28",0,"2,045,110.33"
"62695b3df0cccaf060f1a70a","01-Dec-2021","Cash",0,"156,526.42",0
"62695b3df0cccaf060f1a70b","01-Dec-2021","Cash","2,313.00",0,"2,313.00"
"62695b3df0cccaf060f1a719","01-Dec-2021","Cash","1,597.00",0,"3,711.38"
"62695b3df0cccaf060f1a71e","01-Dec-2021","Cash",0,"37,316.36","111,949.09"
"62695b3df0cccaf060f1a728","02-Dec-2021","Cash",0,1.01,7.04
"62695b3df0cccaf060f1a72e","04-Dec-2021","Cash",0,98.95,791.63
"62695b3df0cccaf060f1a731","04-Dec-2021","Cash",355.69,0,"3,026.16"
"62695b3df0cccaf060f1a73c","04-Dec-2021","Cash",19.02,0,"513,818.44"
"62695b3df0cccaf060f1a73f","04-Dec-2021","Cash","1,854.00",0,"902,513.67"
"62695b3df0cccaf060f1a747","04-Dec-2021","Cash",0,"61,239.13","367,434.81"
"62695b3df0cccaf060f1a749","04-Dec-2021","Cash",467.4,0,"397,367.71"
"62695b3df0cccaf060f1a778","08-Dec-2021","Cash",0,6.16,36.99
"62695b3df0cccaf060f1a784","09-Dec-2021","Cash",0,"559,015.33","1,118,030.66"
"62695b3df0cccaf060f1a7a4","10-Dec-2021","Cash",0,"22,209.65","155,467.58"
"62695b3df0cccaf060f1a7ac","11-Dec-2021","Cash",0,"12,933.28","38,799.84"
"62695b3df0cccaf060f1a7ad","11-Dec-2021","Cash",0,"3,879.98","34,919.86"
"62695b3df0cccaf060f1a7b9","12-Dec-2021","Cash",0,"346,234.18","1,384,936.71"
"62695b3df0cccaf060f1a7bf","12-Dec-2021","Cash",38.85,0,"1,604,325.90"
"62695b3df0cccaf060f1a7cf","13-Dec-2021","Cash",17.6,0,"486,227.33"
"62695b3df0cccaf060f1a7d5","14-Dec-2021","Cash",0,"814,111.62","1,628,223.24"
"62695b3df0cccaf060f1a803","18-Dec-2021","Cash","197,934.00",0,"428,710.36"
"62695b3df0cccaf060f1a80e","18-Dec-2021","Cash",0,"30,897.34","185,384.05"
"62695b3df0cccaf060f1a813","19-Dec-2021","Cash","150,371.40",0,"150,381.44"
"62695b3df0cccaf060f1a820","19-Dec-2021","Cash",0,"719,402.94","5,035,820.60"
"62695b3df0cccaf060f1a82c","19-Dec-2021","Cash",0,"2,166.51","12,999.09"
"62695b3df0cccaf060f1a842","19-Dec-2021","Cash","179,815.20",0,"182,442.39"
"62695b3df0cccaf060f1a86a","19-Dec-2021","Cash",0,"125,000.57","750,003.43"
"62695b3df0cccaf060f1a871","19-Dec-2021","Cash",0,"166,174.33","830,871.63"
"62695b3df0cccaf060f1a87c","20-Dec-2021","Cash",0,"132,407.37","264,814.75"
"62695b3df0cccaf060f1a87e","20-Dec-2021","Cash","11,848.40",0,"276,663.15"
"62695b3df0cccaf060f1a892","22-Dec-2021","Cash",0,18.73,0
"62695b3df0cccaf060f1a89a","22-Dec-2021","Cash",0,"55,352.17","166,056.50"
"62695b3df0cccaf060f1a89d","22-Dec-2021","Cash",0,"15,831.29","142,481.58"
"62695b3df0cccaf060f1a8ab","23-Dec-2021","Cash","32,670.96",0,"45,868.37"
"62695b3df0cccaf060f1a8bd","23-Dec-2021","Cash","3,794.80",0,"173,042.27"
"62695b3df0cccaf060f1a8c3","23-Dec-2021","Cash","1,962,367.50",0,"1,962,367.50"
"62695b3df0cccaf060f1a8cd","23-Dec-2021","Cash",11.47,0,"314,378.29"
"62695b3df0cccaf060f1a8f4","25-Dec-2021","Cash",0,"100,619.75","100,619.75"
"62695b3df0cccaf060f1a8f8","25-Dec-2021","Cash",0,"45,600.52","45,600.52"
"62695b3df0cccaf060f1a912","27-Dec-2021","Cash",0,"354,214.74","354,214.74"
"62695b3df0cccaf060f1a934","29-Dec-2021","Cash",0,"6,228.99","56,060.93"
"62695b3df0cccaf060f1a960","01-Jan-2022","Cash",0,"117,820.51","117,820.51"
"62695b3df0cccaf060f1a967","02-Jan-2022","Cash",0,"263,056.97","526,113.93"
"62695b3df0cccaf060f1a97e","03-Jan-2022","Cash",4,0,"435,011.56"
"62695b3df0cccaf060f1a989","03-Jan-2022","Cash","1,595,792.00",0,"1,595,792.00"
"62695b3df0cccaf060f1a997","04-Jan-2022","Cash","238,283.78",0,"678,005.23"
"62695b3df0cccaf060f1a9a4","04-Jan-2022","Cash",0,587.33,"2,936.67"
"62695b3df0cccaf060f1a9b3","05-Jan-2022","Cash",5.4,0,"760,044.39"
"62695b3df0cccaf060f1a9ba","05-Jan-2022","Cash","900,854.00",0,"2,544,502.61"
"62695b3df0cccaf060f1a9bf","06-Jan-2022","Cash",0,"92,557.73","647,904.08"
"62695b3df0cccaf060f1a9cb","07-Jan-2022","Cash",0,"76,102.21","380,511.04"
"62695b3df0cccaf060f1a9d0","07-Jan-2022","Cash",1,0,"325,746.13"
"62695b3df0cccaf060f1aa04","09-Jan-2022","Cash",0,"113,252.66","113,252.66"
"62695b3df0cccaf060f1aa0a","12-Jan-2022","Cash",0,"9,850.08","68,950.56"
"62695b3df0cccaf060f1aa10","12-Jan-2022","Cash","21,891.00",0,"102,119.10"
"62695b3df0cccaf060f1aa31","15-Jan-2022","Cash",0,"58,010.07","290,050.35"
"62695b3df0cccaf060f1aa39","15-Jan-2022","Cash","72,937.00",0,"2,548,198.15"
"62695b3df0cccaf060f1aa3f","15-Jan-2022","Cash","5,777.00",0,"5,777.00"
"62695b3df0cccaf060f1aa47","15-Jan-2022","Cash",30,0,"1,665,153.71"
"62695b3df0cccaf060f1aa49","15-Jan-2022","Cash",0,"286,169.00","1,430,845.01"
"62695b3df0cccaf060f1aa5d","16-Jan-2022","Cash",0,"30,879.40","277,914.60"
"62695b3df0cccaf060f1aa81","17-Jan-2022","Cash",0,"11,295.59","67,773.54"
"62695b3df0cccaf060f1aa82","17-Jan-2022","Cash",0,"22,591.18","45,182.36"
"62695b3df0cccaf060f1aaab","17-Jan-2022","Cash",0,"16,287.60","65,150.40"
"62695b3df0cccaf060f1aac5","18-Jan-2022","Cash",0,"5,914.57","41,402.01"
"62695b3df0cccaf060f1aad6","18-Jan-2022","Cash",0,"91,218.93","91,218.93"
"62695b3df0cccaf060f1aad7","18-Jan-2022","Cash",4.1,0,"91,223.03"
"62695b3df0cccaf060f1aae5","18-Jan-2022","Cash",0,"896,620.32","896,620.32"
"62695b3df0cccaf060f1aaf8","19-Jan-2022","Cash",0,"554,465.70","1,108,931.41"
"62695b3df0cccaf060f1ab01","19-Jan-2022","Cash",727.4,0,"4,202.00"
"62695b3df0cccaf060f1ab04","19-Jan-2022","Cash",0,627.43,"3,764.57"
"62695b3df0cccaf060f1ab0e","19-Jan-2022","Cash","175,125.88",0,"288,605.25"
"62695b3df0cccaf060f1ab14","19-Jan-2022","Cash",40,0,"164,853.00"
"62695b3df0cccaf060f1ab16","19-Jan-2022","Cash","2,051,941.00",0,"2,216,794.00"
"62695b3df0cccaf060f1ab18","19-Jan-2022","Cash",0,"1,520,087.31",0
"62695b3df0cccaf060f1ab1b","19-Jan-2022","Cash",10,0,"1,715,381.20"
"62695b3df0cccaf060f1ab2c","19-Jan-2022","Cash","181,029.70",0,"544,300.53"
"62695b3df0cccaf060f1ab37","19-Jan-2022","Cash",0,"215,132.91","645,398.72"
"62695b3df0cccaf060f1ab47","19-Jan-2022","Cash",0,"150,489.96",0
"62695b3df0cccaf060f1ab48","19-Jan-2022","Cash",0,301.6,0
"62695b3df0cccaf060f1ab4a","19-Jan-2022","Cash",11,0,11
"62695b3df0cccaf060f1ab4c","19-Jan-2022","Cash",0,62.22,497.78
"62695b3df0cccaf060f1ab57","20-Jan-2022","Cash","2,005,382.50",0,"2,005,667.50"
"62695b3df0cccaf060f1ab58","20-Jan-2022","Cash",52.1,0,"2,005,719.60"
"62695b3df0cccaf060f1ab5a","20-Jan-2022","Cash",2.4,0,"2,005,769.90""_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b3df0cccaf060f1ab60","20-Jan-2022","Cash","294,164.00",0,"1,050,646.90"
"62695b3df0cccaf060f1ab69","20-Jan-2022","Cash","22,681.19",0,"22,681.19"
"62695b3df0cccaf060f1ab6b","20-Jan-2022","Cash","389,453.50",0,"412,499.69"
"62695b3df0cccaf060f1ab6e","20-Jan-2022","Cash","194,473.00",0,"495,015.79"
"62695b3df0cccaf060f1ab7a","20-Jan-2022","Cash","39,604.47",0,"1,188,521.54"
"62695b3df0cccaf060f1ab82","21-Jan-2022","Cash",0,"70,636.57","565,092.53"
"62695b3df0cccaf060f1aba0","23-Jan-2022","Cash",0,"18,987.10","75,948.42"
"62695b3df0cccaf060f1aba4","24-Jan-2022","Cash",0,0,"1,252,508.30"
"62695b3df0cccaf060f1abc9","27-Jan-2022","Cash","514,655.80",0,"624,316.92"
"62695b3df0cccaf060f1abca","27-Jan-2022","Cash",0,"26,350.66","184,454.60"
"62695b3df0cccaf060f1abe2","28-Jan-2022","Cash","1,673.50",0,"8,403.40"
"62695b3df0cccaf060f1abed","29-Jan-2022","Cash",0,"29,912.83","179,476.98"
"62695b3df0cccaf060f1abff","30-Jan-2022","Cash",0,"14,095.17","70,475.84"
"62695b3df0cccaf060f1ac0f","30-Jan-2022","Cash",0,"36,378.11","145,512.42"
"62695b3df0cccaf060f1ac2e","01-Feb-2022","Cash",8,0,"732,518.14"
"62695b3df0cccaf060f1ac33","01-Feb-2022","Cash",0,"147,671.45","590,685.79"
"62695b3df0cccaf060f1ac35","01-Feb-2022","Cash","2,922.10",0,"496,836.33"
"62695b3df0cccaf060f1ac52","01-Feb-2022","Cash","249,656.72",0,"541,781.83"
"62695b3df0cccaf060f1ac53","01-Feb-2022","Cash",0,"135,445.46","406,336.37"
"62695b3df0cccaf060f1ac55","01-Feb-2022","Cash",695,0,"407,050.87"
"62695b3df0cccaf060f1ac77","04-Feb-2022","Cash",0,"129,545.03","518,180.11"
"62695b3df0cccaf060f1ac7d","04-Feb-2022","Cash",0,"40,230.65","201,153.24"
"62695b3df0cccaf060f1ac83","04-Feb-2022","Cash","132,921.94",0,"1,669,522.57"
"62695b3df0cccaf060f1ac92","04-Feb-2022","Cash",0,"155,536.15","1,088,753.08"
"62695b3df0cccaf060f1ac9f","04-Feb-2022","Cash",0,"2,245,480.52",0
"62695b3df0cccaf060f1acb3","06-Feb-2022","Cash",157.31,0,"2,025,277.41"
"62695b3df0cccaf060f1acb5","06-Feb-2022","Cash",440.8,0,"2,025,719.21"
"62695b3df0cccaf060f1acb6","06-Feb-2022","Cash",1,0,"2,025,278.41"
"62695b3df0cccaf060f1acbc","06-Feb-2022","Cash","211,090.00",0,"221,029.39"
"62695b3df0cccaf060f1acc7","07-Feb-2022","Cash","205,487.30",0,"352,907.16"
"62695b3df0cccaf060f1acd3","09-Feb-2022","Cash","1,934,891.50",0,"1,936,857.80"
"62695b3df0cccaf060f1acde","10-Feb-2022","Cash",0,"225,388.40","1,126,942.02"
"62695b3df0cccaf060f1ace0","09-Feb-2022","Cash",42.74,0,"1,502,585.13"
"62695b3df0cccaf060f1ace8","10-Feb-2022","Cash",6.7,0,"369,991.28"
"62695b3df0cccaf060f1acef","10-Feb-2022","Cash","1,673.30",0,"193,551.53"
"62695b3df0cccaf060f1acfe","10-Feb-2022","Cash",0,"226,180.48","2,035,624.31"
"62695b3df0cccaf060f1ad04","10-Feb-2022","Cash",0,"435,711.07","2,178,555.35"
"62695b3df0cccaf060f1ad40","13-Feb-2022","Cash",0,"235,606.68","1,413,640.11"
"62695b3df0cccaf060f1ad51","14-Feb-2022","Cash","3,113.70",0,"940,789.97"
"62695b3df0cccaf060f1ad5f","14-Feb-2022","Cash","65,080.00",0,"65,974.63"
"62695b3df0cccaf060f1ad80","15-Feb-2022","Cash",0,"1,273,057.96",0
"62695b3df0cccaf060f1ad8e","15-Feb-2022","Cash",0,425.7,"2,128.48"
"62695b3df0cccaf060f1ad95","15-Feb-2022","Cash",0,"2,727.05","19,089.35"
"62695b3df0cccaf060f1ada1","15-Feb-2022","Cash",0,"77,532.53",0
"62695b3df0cccaf060f1adb5","15-Feb-2022","Cash","3,646.63",0,"986,763.23"
"62695b3df0cccaf060f1adc1","15-Feb-2022","Cash",0,222.84,891.38
"62695b3df0cccaf060f1adc6","15-Feb-2022","Cash",0,10.76,86.04
"62695b3df0cccaf060f1adc7","15-Feb-2022","Cash",0,9.56,76.48
"62695b3df0cccaf060f1adcd","15-Feb-2022","Cash","207,911.90",0,"208,070.80"
"62695b3df0cccaf060f1adf2","16-Feb-2022","Cash",0,"14,784.54","59,138.16"
"62695b3df0cccaf060f1ae03","16-Feb-2022","Cash",126.62,0,126.62
"62695b3df0cccaf060f1ae0f","16-Feb-2022","Cash",17,0,"1,513,518.27"
"62695b3df0cccaf060f1ae19","16-Feb-2022","Cash",53.1,0,"1,425,998.72"
"62695b3df0cccaf060f1ae31","16-Feb-2022","Cash",181.6,0,"179,104.28"
"62695b3df0cccaf060f1ae36","16-Feb-2022","Cash",0,"14,989.54","104,926.78"
"62695b3df0cccaf060f1ae78","18-Feb-2022","Cash",0,"40,080.40","360,723.62"
"62695b3df0cccaf060f1ae93","20-Feb-2022","Cash",0,20.92,167.39
"62695b3df0cccaf060f1aecc","23-Feb-2022","Cash","100,863.88",0,"2,307,109.73"
"62695b3df0cccaf060f1aed1","23-Feb-2022","Cash",4.1,0,"1,845,711.39"
"62695b3df0cccaf060f1aed4","23-Feb-2022","Cash","183,157.00",0,"2,028,928.49"
"62695b3df0cccaf060f1aedd","23-Feb-2022","Cash",455.7,0,"2,408,159.46"
"62695b3df0cccaf060f1aee6","23-Feb-2022","Cash",103.5,0,"733,831.63"
"62695b3df0cccaf060f1aee9","23-Feb-2022","Cash",28.7,0,"813,467.83"
"62695b3df0cccaf060f1af00","23-Feb-2022","Cash","3,324.15",0,"107,003.46"
"62695b3df0cccaf060f1af26","23-Feb-2022","Cash",32,0,"722,570.04"
"62695b3df0cccaf060f1af2f","24-Feb-2022","Cash",37.2,0,"3,488.99"
"62695b3df0cccaf060f1af31","24-Feb-2022","Cash","212,378.00",0,"239,769.99"
"62695b3df0cccaf060f1af36","24-Feb-2022","Cash","70,860.09",0,"70,860.09"
"62695b3df0cccaf060f1af41","24-Feb-2022","Cash","17,694.00",0,"55,943.47"
"62695b3df0cccaf060f1af47","25-Feb-2022","Cash",27.66,0,"1,556,224.65"
"62695b3df0cccaf060f1af4e","25-Feb-2022","Cash",0,"436,535.97","1,309,607.90"
"62695b3df0cccaf060f1af62","25-Feb-2022","Cash",0,"283,295.23","1,699,771.40"
"62695b3df0cccaf060f1af70","26-Feb-2022","Cash",0,"234,697.14","1,408,182.86"
"62695b3df0cccaf060f1af7c","26-Feb-2022","Cash",489.2,0,"808,680.51"
"62695b3ef0cccaf060f1af8d","27-Feb-2022","Cash",0,"631,690.62","631,690.62"
"62695b3ef0cccaf060f1af93","27-Feb-2022","Cash","2,238.00",0,"381,033.57"
"62695b3ef0cccaf060f1af95","27-Feb-2022","Cash",0,"99,841.14","299,523.43"
"62695b3ef0cccaf060f1afa5","28-Feb-2022","Cash",0,"32,387.19","64,774.39"
"62695b3ef0cccaf060f1afb6","02-Mar-2022","Cash",0,"232,982.39","1,863,859.14"
"62695b3ef0cccaf060f1afc8","03-Mar-2022","Cash","28,970.00",0,"242,125.11"
"62695b3ef0cccaf060f1afcb","04-Mar-2022","Cash",0,"42,487.96","339,903.67"
"62695b3ef0cccaf060f1afd5","04-Mar-2022","Cash",0,"30,772.00","276,947.99"
"62695b3ef0cccaf060f1afd7","05-Mar-2022","Cash",0,"46,158.00","138,473.99"
"62695b3ef0cccaf060f1afea","06-Mar-2022","Cash","16,097.87",0,"1,049,415.91"
"62695b3ef0cccaf060f1afee","06-Mar-2022","Cash",0,"279,903.91","559,807.82"
"62695b3ef0cccaf060f1aff3","06-Mar-2022","Cash",0,"141,723.93","425,171.78"
"62695b3ef0cccaf060f1b006","06-Mar-2022","Cash","1,515.50",0,"655,871.28"
"62695b3ef0cccaf060f1b011","06-Mar-2022","Cash",0,"268,020.21","2,412,181.88"
"62695b3ef0cccaf060f1b01a","06-Mar-2022","Cash",443.8,0,"3,951,992.35"
"62695b3ef0cccaf060f1b01c","06-Mar-2022","Cash",0,"1,317,454.78","2,634,909.57"
"62695b3ef0cccaf060f1b028","07-Mar-2022","Cash","2,474.27",0,"2,474.27"
"62695b3ef0cccaf060f1b039","07-Mar-2022","Cash",84.99,0,89.37
"62695b3ef0cccaf060f1b03d","07-Mar-2022","Cash",0,767.51,"1,535.01"
"62695b3ef0cccaf060f1b03f","07-Mar-2022","Cash","2,298.40",0,"2,302.52"
"62695b3ef0cccaf060f1b044","08-Mar-2022","Cash",668.61,0,"1,984.33"
"62695b3ef0cccaf060f1b056","10-Mar-2022","Cash",0,"187,573.74","562,721.23"
"62695b3ef0cccaf060f1b057","10-Mar-2022","Cash",2.4,0,"562,723.63"
"62695b3ef0cccaf060f1b05c","10-Mar-2022","Cash","1,813,073.25",0,"2,016,246.89"
"62695b3ef0cccaf060f1b067","10-Mar-2022","Cash",333,0,"67,600.60"
"62695b3ef0cccaf060f1b07b","10-Mar-2022","Cash",354.11,0,"525,341.39"
"62695b3ef0cccaf060f1b07d","11-Mar-2022","Cash",0,"263,152.70","263,152.70"
"62695b3ef0cccaf060f1b080","11-Mar-2022","Cash",0,"219,299.25",0
"62695b3ef0cccaf060f1b085","11-Mar-2022","Cash","618,905.00",0,"761,659.75"
"62695b3ef0cccaf060f1b08e","12-Mar-2022","Cash",0,"489,692.89","979,385.79"
"62695b3ef0cccaf060f1b09b","12-Mar-2022","Cash",0,"11,515.50","34,546.50"
"62695b3ef0cccaf060f1b0a4","12-Mar-2022","Cash","94,757.00",0,"2,581,111.54"
"62695b3ef0cccaf060f1b0b0","12-Mar-2022","Cash",0,"152,226.42","1,217,811.33"
"62695b3ef0cccaf060f1b0ba","12-Mar-2022","Cash",0,"1,062,151.84","3,186,455.53"
"62695b3ef0cccaf060f1b0c3","12-Mar-2022","Cash",0,"128,780.10","772,680.59"
"62695b3ef0cccaf060f1b0d6","14-Mar-2022","Cash","90,520.80",0,"1,228,298.83"
"62695b3ef0cccaf060f1b0e9","14-Mar-2022","Cash","1,633,132.00",0,"1,633,132.00"
"62695b3ef0cccaf060f1b0f6","14-Mar-2022","Cash","27,247.00",0,"1,965,473.58"
"62695b3ef0cccaf060f1b103","14-Mar-2022","Cash",3.7,0,"2,387,859.68"
"62695b3ef0cccaf060f1b105","14-Mar-2022","Cash","2,176.00",0,"2,390,099.42"
"62695b3ef0cccaf060f1b11a","14-Mar-2022","Cash",38.2,0,"396,123.16"
"62695b3ef0cccaf060f1b120","14-Mar-2022","Cash",0,"17,605.85","158,452.62"
"62695b3ef0cccaf060f1b126","14-Mar-2022","Cash",0,"9,032.23","18,064.47"
"62695b3ef0cccaf060f1b135","14-Mar-2022","Cash",0,"1,363.64","10,909.08"
"62695b3ef0cccaf060f1b13b","14-Mar-2022","Cash",149,0,149
"62695b3ef0cccaf060f1b141","14-Mar-2022","Cash",0,"9,265.25","46,326.27"
"62695b3ef0cccaf060f1b148","14-Mar-2022","Cash",255,0,"1,063,687.50"
"62695b3ef0cccaf060f1b14f","15-Mar-2022","Cash",3,0,"486,299.45"
"62695b3ef0cccaf060f1b15a","16-Mar-2022","Cash","949,003.75",0,"2,750,747.66"
"62695b3ef0cccaf060f1b161","17-Mar-2022","Cash",1.3,0,"2,146,116.91"
"62695b3ef0cccaf060f1b170","18-Mar-2022","Cash",0,"26,328.34","26,328.34"
"62695b3ef0cccaf060f1b184","19-Mar-2022","Cash",0,478.13,"1,912.51"
"62695b3ef0cccaf060f1b1a6","22-Mar-2022","Cash","24,856.82",0,"27,695.02"
"62695b3ef0cccaf060f1b1ba","23-Mar-2022","Cash",0,"49,053.46","392,427.65"
"62695b3ef0cccaf060f1b1bb","23-Mar-2022","Cash","625,450.00",0,"1,017,877.65"
"62695b3ef0cccaf060f1b1c0","23-Mar-2022","Cash",0,"132,554.17","662,770.82"
"62695b3ef0cccaf060f1b1cd","24-Mar-2022","Cash",0,"445,805.57",0
"62695b3ef0cccaf060f1b1d8","24-Mar-2022","Cash","1,062,286.00",0,"1,178,812.48"
"62695b3ef0cccaf060f1b1e1","24-Mar-2022","Cash",0,"363,046.13","2,904,369.00"
"62695b3ef0cccaf060f1b1e6","25-Mar-2022","Cash",0,"390,548.11","781,096.21"
"62695b3ef0cccaf060f1b1eb","26-Mar-2022","Cash","1,525,565.00",0,"1,678,662.68"
"62695b3ef0cccaf060f1b216","26-Mar-2022","Cash",0,"185,408.14","1,112,448.85"
"62695b3ef0cccaf060f1b218","27-Mar-2022","Cash","2,151.00",0,"2,151.00"
"62695b3ef0cccaf060f1b22c","28-Mar-2022","Cash",0,"1,529,995.15","1,529,995.14"
"62695b3ef0cccaf060f1b230","28-Mar-2022","Cash",29.79,0,29.79
"62695b3ef0cccaf060f1b255","30-Mar-2022","Cash",38,0,"62,971.40"
"62695b3ef0cccaf060f1b283","30-Mar-2022","Cash",7,0,"458,747.04"
"62695b3ef0cccaf060f1b295","30-Mar-2022","Cash",57.8,0,"715,150.07"
"62695b3ef0cccaf060f1b2a4","30-Mar-2022","Cash",3.95,0,"17,617.27"
"62695b3ef0cccaf060f1b2b9","30-Mar-2022","Cash","528,552.00",0,"1,647,497.14"
"62695b3ef0cccaf060f1b2c1","30-Mar-2022","Cash","3,875.56",0,"1,224,646.22"
"62695b3ef0cccaf060f1b2c6","30-Mar-2022","Cash","1,801,474.25",0,"3,170,335.41"
"62695b3ef0cccaf060f1b2de","30-Mar-2022","Cash",76.6,0,"535,595.26"
"62695b3ef0cccaf060f1b2e0","30-Mar-2022","Cash",0,"178,932.68","1,073,596.05"
"62695b3ef0cccaf060f1b2e1","30-Mar-2022","Cash",0,"134,199.51","939,396.54"
"62695b3ef0cccaf060f1b2eb","30-Mar-2022","Cash",0,"628,990.14","628,990.14"
"62695b3ef0cccaf060f1b2f8","01-Apr-2022","Cash",0,"155,541.78","466,625.32"
"62695b3ef0cccaf060f1b311","01-Apr-2022","Cash","13,237.00",0,"51,445.40"
"62695b3ef0cccaf060f1b344","05-Apr-2022","Cash",0,"66,270.86","530,166.88"
"62695b3ef0cccaf060f1b359","06-Apr-2022","Cash",0,"4,425.78","17,703.12"
"62695b3ef0cccaf060f1b360","06-Apr-2022","Cash","61,368.00",0,"61,654.22"
"62695b3ef0cccaf060f1b387","08-Apr-2022","Cash","277,514.50",0,"563,706.78"
"62695b3ef0cccaf060f1b390","09-Apr-2022","Cash",0,"12,081.36","96,650.90"
"62695b3ef0cccaf060f1b398","09-Apr-2022","Cash","755,166.25",0,"1,147,205.46"
"62695b3ef0cccaf060f1b39c","09-Apr-2022","Cash","1,864,641.20",0,"1,864,641.20"
"62695b3ef0cccaf060f1b3a2","09-Apr-2022","Cash",0,"71,984.23","431,905.39"
"62695b3ef0cccaf060f1b3a4","09-Apr-2022","Cash",4.23,0,"460,079.24"
"62695b3ef0cccaf060f1b3a5","09-Apr-2022","Cash",0,"65,725.61","394,353.63"
"62695b3ef0cccaf060f1b3a8","09-Apr-2022","Cash","427,306.20",0,"782,237.27"
"62695b3ef0cccaf060f1b3ba","11-Apr-2022","Cash",0,"12,869.24","64,346.20"
"62695b3ef0cccaf060f1b3c3","11-Apr-2022","Cash",0,"21,882.37","43,764.74"
"62695b3ef0cccaf060f1b3d9","12-Apr-2022","Cash","1,269.58",0,"150,156.51"
"62695b3ef0cccaf060f1b3e2","12-Apr-2022","Cash",0,"38,246.34","344,217.08""_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b3ef0cccaf060f1b3fd","13-Apr-2022","Cash","3,573.80",0,"3,573.80"
"62695b3ef0cccaf060f1b422","14-Apr-2022","Cash","3,225.60",0,"112,315.58"
"62695b3ef0cccaf060f1b442","15-Apr-2022","Cash",0,998.47,"3,993.87"
"62695b3ef0cccaf060f1b44c","15-Apr-2022","Cash",0,"7,857.71","7,857.71"
"62695b3ef0cccaf060f1b451","15-Apr-2022","Cash","19,366.66",0,"106,431.66"
"62695b3ef0cccaf060f1b456","17-Apr-2022","Cash","1,887,288.80",0,"3,895,309.80"
"62695b3ef0cccaf060f1b484","19-Apr-2022","Cash",0,"115,957.30","231,914.59"
"62695b3ef0cccaf060f1b48c","19-Apr-2022","Cash","106,774.66",0,"2,426,721.62"
"62695b3ef0cccaf060f1b4a7","20-Apr-2022","Cash",0,"20,363.49","142,544.40"
"62695b3ef0cccaf060f1b4e3","21-Apr-2022","Cash",352,0,"27,895.58"
"62695b3ef0cccaf060f1b4e6","22-Apr-2022","Cash",0,"3,725.64","14,902.55"
